0.000000000,1,2,0.5233,1,2,0.5233,1,2,0.5233,1,2,0.5233
0.000000000,1,2,0.5233,1,2,0.5233,1,2,0.5233,1,2,0.5233
6.441000000,1,2,0.5233,1,2,0.5233,0,0,1e-09,1,2,0.5233
6.441000000,1,2,0.5233,1,2,0.5233,0,0,1e-09,1,2,0.5233
6.501000000,1,2,0.5233,1,2,0.5233,0.999633,2.00057,2.07803,1,2,0.5233
6.581000000,1,2,0.5233,1,2,0.5233,0.999633,2.00057,2.07803,1,2,0.5233
6.641000000,1,2,0.5233,1,2,0.5233,0.999629,2.00057,2.0779,1,2,0.5233
6.721000000,0.988099,1.9822,0.548841,1,2,0.5233,1.00151,2.00166,2.07675,1.00402,2.00234,0.532832
6.781000000,0.985771,1.97261,0.554902,1,2,0.5233,1.00539,2.00386,2.07453,1.01128,2.0067,0.546782
6.841000000,0.988552,1.96668,0.560833,1,2,0.5233,1.01012,2.00653,2.07284,1.0174,2.01049,0.562965
6.921000000,0.992567,1.96227,0.553883,1,2,0.5233,1.01466,2.00905,2.07193,1.02091,2.0127,0.562016
6.981000000,0.992567,1.96227,0.553883,1,2,0.5233,1.01682,2.01058,2.06683,1.02091,2.0127,0.562016
7.041000000,0.992567,1.96227,0.553883,1,2,0.5233,1.01666,2.01081,2.0622,1.02091,2.0127,0.562016
7.101000000,0.992567,1.96227,0.553883,1,2,0.5233,1.01482,2.00992,2.0608,1.02091,2.0127,0.562016
7.181000000,0.997663,1.95828,0.542897,1,2,0.5233,1.01443,2.0096,2.0627,1.02259,2.01375,0.554936
7.241000000,1.00373,1.95487,0.538183,1,2,0.5233,1.01488,2.00984,2.06274,1.02502,2.01526,0.554608
7.301000000,1.00892,1.95165,0.53449,1,2,0.5233,1.0164,2.01067,2.06244,1.02662,2.01625,0.554357
7.381000000,1.01482,1.94968,0.531381,1,2,0.5233,1.01889,2.01203,2.06205,1.02917,2.01782,0.554014
7.441000000,1.02188,1.94921,0.528728,1,2,0.5233,1.02262,2.01404,2.06173,1.0334,2.02044,0.553609
7.501000000,1.02789,1.94885,0.526722,1,2,0.5233,1.02686,2.01632,2.06155,1.03687,2.02259,0.553413
7.581000000,1.03319,1.94887,0.52523,1,2,0.5233,1.03086,2.01846,2.06154,1.04001,2.02452,0.553328
7.641000000,1.03837,1.94914,0.524064,1,2,0.5233,1.034,2.02013,2.06167,1.04325,2.02652,0.55338
7.701000000,1.04134,1.94857,0.523748,1,2,0.5233,1.03626,2.02133,2.06194,1.04455,2.02733,0.554119
7.781000000,1.04329,1.94786,0.523035,1,2,0.5233,1.03725,2.02184,2.06221,1.04512,2.02769,0.554245
7.841000000,1.04468,1.94708,0.522362,1,2,0.5233,1.03755,2.022,2.06226,1.04534,2.02782,0.554287
