0.000000000,1,1,0.5233,1,1,0.5233,1,1,0.5233,1,1,0.5233
0.000000000,1,1,0.5233,1,1,0.5233,1,1,0.5233,1,1,0.5233
6.463000000,1,1,0.5233,1,1,0.5233,0,0,1e-09,1,1,0.5233
6.463000000,1,1,0.5233,1,1,0.5233,0,0,1e-09,1,1,0.5233
6.523000000,1,1,0.5233,1,1,0.5233,0.999617,1.00059,2.07757,1,1,0.5233
6.603000000,0.986125,1.03647,0.491884,1.01737,1.0559,0.500143,0.999617,1.00059,2.07757,1.00323,1.00187,0.52749
6.663000000,0.971895,1.06079,0.527295,1.02995,1.08995,0.512412,1.00085,1.00129,2.07677,1.01188,1.00714,0.566698
6.743000000,0.964903,1.07545,0.518852,1.03555,1.10398,0.500657,1.00745,1.00499,2.07446,1.01561,1.00951,0.563286
6.803000000,0.972597,1.08255,0.517815,1.03739,1.11255,0.495637,1.00745,1.00499,2.07446,1.01853,1.01135,0.562705
6.863000000,0.977788,1.08788,0.518007,1.03972,1.11496,0.496249,1.00996,1.00644,2.07324,1.01985,1.01218,0.562979
6.923000000,0.977788,1.08788,0.518007,1.04159,1.11526,0.498403,1.01317,1.00825,2.07233,1.01985,1.01218,0.562979
7.003000000,0.977788,1.08788,0.518007,1.04159,1.11526,0.498403,1.01396,1.00867,2.07267,1.01985,1.01218,0.562979
7.063000000,0.982456,1.09085,0.519537,1.04159,1.11526,0.498403,1.01379,1.00855,2.0731,1.02004,1.0123,0.563434
7.123000000,0.98657,1.09373,0.515856,1.04182,1.12079,0.498868,1.01323,1.00823,2.07329,1.02082,1.01279,0.559209
7.203000000,0.988981,1.10112,0.51831,1.04314,1.1261,0.499674,1.01435,1.00889,2.07259,1.02217,1.01363,0.556561
7.263000000,0.993463,1.10872,0.519123,1.04561,1.13126,0.500318,1.01435,1.00889,2.07259,1.02576,1.01586,0.552304
7.323000000,0.997641,1.11532,0.520415,1.04744,1.13593,0.498874,1.01703,1.01038,2.07222,1.02922,1.01798,0.549119
7.403000000,1.00124,1.12123,0.520752,1.05121,1.1413,0.497437,1.02031,1.0122,2.07202,1.03283,1.02019,0.546815
7.463000000,1.00546,1.12706,0.521239,1.05291,1.14477,0.497573,1.02439,1.01443,2.07198,1.03704,1.02275,0.545438
7.543000000,1.00721,1.13074,0.522481,1.05416,1.14744,0.498145,1.02854,1.01671,2.07211,1.03918,1.02404,0.545173
7.603000000,1.00799,1.13331,0.524159,1.05351,1.14867,0.499203,1.03156,1.01834,2.07259,1.0406,1.02491,0.545611
7.663000000,1.00799,1.13331,0.524159,1.05228,1.14936,0.50096,1.0335,1.01938,2.07323,1.0406,1.02491,0.545611
7.723000000,1.00771,1.13498,0.52634,1.05228,1.14936,0.50096,1.03423,1.01976,2.07349,1.04088,1.02508,0.546822
7.803000000,1.00646,1.138,0.525908,1.05,1.1518,0.499709,1.03455,1.01993,2.07353,1.0414,1.02539,0.546117
7.863000000,1.00603,1.14113,0.524367,1.04799,1.15389,0.497965,1.03482,1.02009,2.07339,1.04267,1.02616,0.544266
7.923000000,1.00577,1.14393,0.522502,1.047,1.15619,0.495515,1.03558,1.02052,2.07317,1.0444,1.0272,0.542024
8.003000000,1.00626,1.1469,0.520396,1.04756,1.15903,0.492101,1.03722,1.02144,2.0729,1.04685,1.02867,0.539456
8.063000000,1.00819,1.15045,0.517974,1.04914,1.16281,0.490752,1.03964,1.02279,2.07266,1.05084,1.03106,0.536398
8.123000000,1.01013,1.15444,0.517693,1.0507,1.16629,0.490015,1.04294,1.02461,2.07252,1.05383,1.03283,0.534728
8.203000000,1.01164,1.15792,0.51826,1.05281,1.16988,0.489904,1.04656,1.02659,2.07251,1.05641,1.03436,0.533994
8.263000000,1.01299,1.16111,0.51952,1.05332,1.1724,0.490702,1.04946,1.02818,2.07262,1.05885,1.0358,0.534039
8.323000000,1.01307,1.16341,0.521092,1.05317,1.1744,0.491911,1.05205,1.02959,2.07278,1.05997,1.03647,0.534588
