0.000000000,1,2,0.5233,1,2,0.5233,1,2,0.5233
0.000000000,1,2,0.5233,1,2,0.5233,1,2,0.5233
5.945000000,1,2,0.5233,1,2,0.5233,0,0,1e-09
5.945000000,1,2,0.5233,1,2,0.5233,0,0,1e-09
6.005000000,1,2,0.5233,1,2,0.5233,0.999683,2.00051,2.07939
6.065000000,1,2,0.5233,0.994228,1.96828,0.519158,0.999683,2.00051,2.07939
6.145000000,1,2,0.5233,0.994441,1.9521,0.531163,0.999678,2.00051,2.07926
6.205000000,1.01442,1.97683,0.542971,0.996585,1.94952,0.534191,1.00156,2.00158,2.07819
6.265000000,1.01471,1.97018,0.547487,0.995701,1.95095,0.53469,1.00535,2.00377,2.076
6.345000000,1.01404,1.96658,0.546645,0.993098,1.95062,0.529769,1.0099,2.0063,2.07522
6.405000000,1.01085,1.96309,0.540324,0.993098,1.95062,0.529769,1.01303,2.00802,2.075
6.465000000,1.01085,1.96309,0.540324,0.993098,1.95062,0.529769,1.01643,2.01027,2.06943
6.545000000,1.01085,1.96309,0.540324,0.991655,1.95075,0.535825,1.01488,2.00973,2.06503
6.605000000,1.0056,1.9593,0.535697,0.990401,1.95093,0.540986,1.01209,2.00836,2.0631
6.665000000,1.00049,1.95593,0.540914,0.990119,1.95139,0.538972,1.01178,2.00812,2.06458
6.745000000,0.996919,1.95357,0.546384,0.99442,1.95504,0.537176,1.01298,2.00874,2.06485
6.805000000,0.996184,1.95308,0.544146,0.998342,1.95502,0.539384,1.01545,2.01007,2.06445
6.885000000,0.999275,1.95173,0.542175,1.00141,1.95527,0.537718,1.01909,2.01206,2.06357
6.945000000,1.00291,1.95155,0.545647,1.00294,1.95521,0.536195,1.02323,2.01429,2.06304
7.005000000,1.00416,1.95062,0.543956,1.00369,1.95513,0.535187,1.0266,2.01609,2.06332
7.065000000,1.00481,1.94995,0.542463,1.00369,1.95513,0.535187,1.02868,2.01722,2.06308
7.145000000,1.00481,1.94995,0.542463,1.00369,1.95513,0.535187,1.02964,2.01772,2.0634
7.205000000,1.00481,1.94995,0.542463,1.00442,1.95581,0.534046,1.02964,2.01772,2.0634
7.265000000,1.00489,1.94938,0.541505,1.00343,1.95248,0.534259,1.02931,2.01754,2.06344
7.345000000,1.00236,1.94489,0.541404,1.0044,1.95089,0.534418,1.02927,2.01753,2.06327
