0.000000000,1,1,0.5233,1,1,0.5233,1,1,0.5233
0.000000000,1,1,0.5233,1,1,0.5233,1,1,0.5233
4.536000000,1,1,0.5233,1,1,0.5233,0,0,1e-09
4.536000000,1,1,0.5233,1,1,0.5233,0,0,1e-09
4.616000000,1,1,0.5233,1.01686,1.00615,0.505389,0.999757,1.00042,2.08138
4.676000000,1,1,0.5233,1.02727,1.01056,0.502233,0.999757,1.00042,2.08138
4.736000000,0.998146,1.0037,0.517059,1.0356,1.01406,0.502171,1.00043,1.00094,2.07917
4.816000000,0.999399,1.00687,0.516145,1.04706,1.01907,0.513418,1.00287,1.00238,2.07696
4.876000000,1.00261,1.01067,0.516254,1.05257,1.02117,0.513455,1.00661,1.00445,2.07627
4.956000000,1.00903,1.01442,0.525301,1.05633,1.02333,0.5128,1.01119,1.00701,2.07563
5.016000000,1.01576,1.01838,0.525772,1.0568,1.0236,0.513198,1.01607,1.0097,2.07528
5.076000000,1.01891,1.02031,0.526112,1.0568,1.0236,0.513198,1.01978,1.01177,2.07495
5.136000000,1.01891,1.02031,0.526112,1.0568,1.0236,0.513198,1.02102,1.01256,2.07345
5.216000000,1.01891,1.02031,0.526112,1.0568,1.0236,0.513198,1.02002,1.01213,2.07175
5.276000000,1.01891,1.02031,0.526112,1.05956,1.0254,0.511679,1.0192,1.01165,2.07212
5.356000000,1.0194,1.02094,0.526057,1.06114,1.02673,0.51068,1.01891,1.01148,2.07223
5.416000000,1.02283,1.0233,0.524712,1.06278,1.02812,0.509706,1.0195,1.01183,2.0719
5.476000000,1.02423,1.02464,0.524006,1.06481,1.02974,0.508759,1.02142,1.01291,2.07147
5.556000000,1.02639,1.0264,0.523307,1.0679,1.03212,0.50786,1.02476,1.01476,2.07107
5.616000000,1.03003,1.02913,0.522584,1.06916,1.03339,0.507235,1.029,1.01709,2.0708
5.676000000,1.03234,1.03101,0.522161,1.06956,1.03418,0.50575,1.03329,1.01945,2.07069
5.756000000,1.03402,1.03253,0.521674,1.0694,1.03461,0.505448,1.03689,1.02141,2.07077
5.816000000,1.03532,1.0338,0.520104,1.0694,1.03461,0.505448,1.03897,1.02254,2.07095
5.876000000,1.03532,1.0338,0.520104,1.0694,1.03461,0.505448,1.04132,1.0238,2.07145
5.956000000,1.03532,1.0338,0.520104,1.06921,1.03491,0.503231,1.04187,1.02408,2.07173
6.016000000,1.0351,1.03414,0.519915,1.0693,1.03532,0.501361,1.04188,1.02408,2.0718
6.076000000,1.03507,1.03441,0.517878,1.07034,1.03616,0.49888,1.04201,1.02416,2.07162
6.136000000,1.03529,1.03476,0.516224,1.07208,1.03735,0.496324,1.04289,1.02467,2.07132
6.216000000,1.0364,1.03556,0.513961,1.07549,1.0394,0.493565,1.04477,1.02571,2.07102
6.276000000,1.03912,1.03723,0.510792,1.07764,1.04073,0.492426,1.04754,1.02724,2.07079
6.356000000,1.04137,1.03861,0.50912,1.08016,1.04222,0.492098,1.05121,1.02925,2.07068
6.416000000,1.04461,1.04049,0.507783,1.08104,1.04281,0.492569,1.05469,1.03116,2.07071
6.476000000,1.04628,1.04149,0.507901,1.08138,1.0431,0.493017,1.058,1.03296,2.07086
6.536000000,1.04717,1.04205,0.508617,1.08131,1.04317,0.493322,1.06036,1.03423,2.07117
6.616000000,1.0475,1.0423,0.509264,1.0813,1.04325,0.49346,1.06189,1.03505,2.07151
6.676000000,1.04764,1.04244,0.509727,1.08135,1.04335,0.493574,1.0627,1.03549,2.0716
6.756000000,1.04747,1.0424,0.510024,1.08233,1.04393,0.493546,1.06324,1.03578,2.07156
6.816000000,1.0477,1.04255,0.510221,1.08352,1.04462,0.493505,1.06385,1.03613,2.07148
6.876000000,1.04827,1.04289,0.510348,1.08532,1.04562,0.493414,1.0649,1.03671,2.07129
6.956000000,1.04947,1.04356,0.510397,1.08846,1.04735,0.493289,1.06663,1.03767,2.07104
6.996000000,1.05196,1.04495,0.510351,1.08974,1.04807,0.493319,1.06927,1.03914,2.07078
7.076000000,1.0532,1.04564,0.510484,1.09258,1.04963,0.49334,1.07237,1.04084,2.07057
7.136000000,1.05628,1.04735,0.510535,1.09417,1.0505,0.493441,1.07552,1.04257,2.07046
7.216000000,1.05828,1.04847,0.510657,1.09554,1.05126,0.493552,1.07862,1.04426,2.07044
7.276000000,1.0605,1.0497,0.510869,1.09601,1.05154,0.493654,1.08124,1.04569,2.0705
7.336000000,1.06138,1.05019,0.511053,1.09625,1.05168,0.493709,1.08321,1.04676,2.0706
7.416000000,1.06181,1.05043,0.511218,1.09676,1.05196,0.493675,1.08446,1.04744,2.07069
7.476000000,1.06225,1.05067,0.511315,1.09737,1.0523,0.493595,1.08527,1.04788,2.07072
7.536000000,1.0625,1.0508,0.511347,1.09844,1.05288,0.493447,1.086,1.04828,2.07066
7.616000000,1.06308,1.05112,0.51131,1.10086,1.05419,0.493227,1.08705,1.04886,2.0705
7.676000000,1.06458,1.05195,0.511165,1.10298,1.05533,0.493073,1.08854,1.04969,2.0703
7.736000000,1.06625,1.05288,0.511088,1.10527,1.05657,0.49296,1.0908,1.05094,2.07005
7.816000000,1.06836,1.05405,0.510992,1.1083,1.05819,0.492868,1.09364,1.0525,2.06983
7.876000000,1.07147,1.05577,0.510933,1.11016,1.0592,0.492863,1.09671,1.05418,2.06969
7.936000000,1.07364,1.05698,0.510935,1.11155,1.05995,0.492909,1.09989,1.05592,2.06963
8.016000000,1.07545,1.05799,0.510992,1.11271,1.06057,0.492954,1.10267,1.05743,2.06965
8.076000000,1.07738,1.05906,0.511098,1.11319,1.06083,0.492981,1.1049,1.05864,2.06973
8.136000000,1.07812,1.05947,0.511199,1.1136,1.06106,0.492957,1.10642,1.05947,2.06981
8.216000000,1.07857,1.05972,0.511276,1.11454,1.06156,0.492844,1.10749,1.06005,2.06985
8.276000000,1.07918,1.06006,0.511285,1.11555,1.0621,0.492702,1.10833,1.06051,2.06982
8.336000000,1.07979,1.06039,0.511241,1.11701,1.06289,0.492516,1.10931,1.06105,2.06971
8.416000000,1.08076,1.06093,0.51115,1.11977,1.06437,0.492281,1.11076,1.06185,2.06953
8.476000000,1.08276,1.06204,0.510969,1.12206,1.06559,0.492123,1.11259,1.06286,2.06933
8.536000000,1.08473,1.06315,0.510849,1.12431,1.0668,0.492023,1.11515,1.06427,2.06911
8.616000000,1.08693,1.06437,0.510781,1.12714,1.06832,0.49195,1.11814,1.06591,2.06893
8.676000000,1.09002,1.06609,0.510711,1.12878,1.0692,0.491951,1.12108,1.06751,2.06885
8.736000000,1.09202,1.06721,0.510721,1.12994,1.06982,0.491985,1.12403,1.06912,2.06882
8.816000000,1.09358,1.06809,0.510803,1.131,1.07039,0.491996,1.12655,1.07048,2.06887
8.876000000,1.09522,1.06901,0.510889,1.13154,1.07068,0.491982,1.1283,1.07143,2.06894
