0.000000000,1,2,0.5233,1,2,0.5233,1,2,0.5233
0.000000000,1,2,0.5233,1,2,0.5233,1,2,0.5233
4.549000000,1,2,0.5233,1,2,0.5233,0,0,1e-09
4.549000000,1,2,0.5233,1,2,0.5233,0,0,1e-09
4.609000000,1,2,0.5233,1,2,0.5233,0.999771,2.0004,2.08177
4.689000000,1,2,0.5233,0.986799,1.99605,0.518355,0.999771,2.0004,2.08177
4.749000000,1,2,0.5233,0.983897,1.99495,0.527292,0.999766,2.00041,2.08164
4.809000000,1.00429,1.99947,0.532157,0.983646,1.99475,0.524918,1.00167,2.00152,2.08008
4.889000000,1.0064,2.00016,0.543281,0.985152,1.99501,0.520153,1.00539,2.00369,2.07782
4.949000000,1.00867,2.00009,0.542031,0.985325,1.99506,0.518941,1.00968,2.00613,2.07619
5.009000000,1.0093,1.99915,0.537247,0.985325,1.99506,0.518941,1.01348,2.00828,2.0748
5.089000000,1.0093,1.99915,0.537247,0.985325,1.99506,0.518941,1.01553,2.00951,2.07332
5.149000000,1.0093,1.99915,0.537247,0.985325,1.99506,0.518941,1.01573,2.00968,2.07255
5.209000000,1.0093,1.99915,0.537247,0.984645,1.99515,0.513108,1.0151,2.00929,2.07309
5.289000000,1.00916,1.99799,0.533973,0.985216,1.99583,0.510582,1.01454,2.00899,2.07309
5.349000000,1.00839,1.99769,0.527355,0.986458,1.99683,0.508502,1.01448,2.00897,2.07275
5.409000000,1.00828,1.99778,0.525475,0.988696,1.99831,0.506658,1.01567,2.00965,2.07235
5.489000000,1.00943,1.99862,0.523149,0.992335,2.00053,0.50503,1.01832,2.01113,2.07198
5.549000000,1.01273,2.00069,0.52018,0.994247,2.00178,0.505249,1.02215,2.01324,2.07176
5.609000000,1.01502,2.00217,0.519198,0.995193,2.00247,0.506351,1.02643,2.01559,2.07175
5.689000000,1.01667,2.00326,0.519401,0.995193,2.00247,0.506351,1.03028,2.01769,2.07191
5.749000000,1.01667,2.00326,0.519401,0.995205,2.00269,0.5072,1.03305,2.01919,2.07238
5.809000000,1.01823,2.00431,0.520536,0.994927,2.00182,0.507925,1.03443,2.01992,2.07273
5.889000000,1.0182,2.00358,0.521359,0.995219,2.00137,0.508371,1.0356,2.02054,2.07319
5.949000000,1.01803,2.00286,0.522092,0.995915,2.00121,0.508584,1.03591,2.0207,2.07337
