0.000000000,1,1,0.5233,1,1,0.5233,1,1,0.5233,1,1,0.5233
0.000000000,1,1,0.5233,1,1,0.5233,1,1,0.5233,1,1,0.5233
5.405000000,1,1,0.5233,1,1,0.5233,0,0,1e-09,1,1,0.5233
5.405000000,1,1,0.5233,1,1,0.5233,0,0,1e-09,1,1,0.5233
5.465000000,1,1,0.5233,1.02255,1.01131,0.507078,0.999708,1.00048,2.08007,1,1,0.5233
5.525000000,1,1,0.5233,1.03744,1.01667,0.507782,0.999708,1.00048,2.08007,1,1,0.5233
5.605000000,1.0014,1.00731,0.515279,1.04103,1.02084,0.519958,1.00092,1.00118,2.07921,1.00239,1.00138,0.519959
5.665000000,0.999426,1.01368,0.510442,1.04144,1.0233,0.51801,1.00377,1.00279,2.07774,1.00696,1.004,0.524331
5.725000000,1.00443,1.01804,0.519427,1.04112,1.02428,0.513863,1.0081,1.0052,2.07709,1.01281,1.00746,0.543364
5.805000000,1.00679,1.02075,0.517774,1.04112,1.02428,0.513863,1.01237,1.00758,2.07651,1.01746,1.01028,0.546963
5.885000000,1.00679,1.02075,0.517774,1.04112,1.02428,0.513863,1.01552,1.00938,2.07537,1.01746,1.01028,0.546963
5.925000000,1.00679,1.02075,0.517774,1.04112,1.02428,0.513863,1.01677,1.0103,2.07216,1.01746,1.01028,0.546963
6.005000000,1.00679,1.02075,0.517774,1.04112,1.02428,0.513863,1.01546,1.0098,2.06909,1.01746,1.01028,0.546963
6.065000000,1.00679,1.02075,0.517774,1.04793,1.02689,0.514795,1.01465,1.00936,2.0691,1.01746,1.01028,0.546963
6.125000000,1.01254,1.02305,0.523603,1.05057,1.02758,0.516193,1.0141,1.009,2.06992,1.02099,1.01243,0.545242
6.205000000,1.01856,1.02536,0.52585,1.05458,1.0295,0.516723,1.01478,1.0094,2.06949,1.02594,1.01542,0.543535
6.265000000,1.02131,1.0262,0.526839,1.05748,1.03094,0.517084,1.01678,1.01052,2.06901,1.02863,1.01705,0.542991
6.325000000,1.02416,1.02726,0.526781,1.06003,1.03222,0.517426,1.02021,1.01241,2.0686,1.03181,1.01897,0.542661
6.405000000,1.02694,1.02846,0.526639,1.06315,1.03392,0.517485,1.02444,1.01473,2.06832,1.03547,1.02117,0.542395
6.465000000,1.03072,1.03039,0.526519,1.06429,1.0345,0.517756,1.02891,1.01716,2.06823,1.04025,1.02405,0.542201
6.525000000,1.03272,1.03139,0.526519,1.06455,1.03461,0.516404,1.03261,1.01917,2.06831,1.04312,1.02578,0.542163
6.605000000,1.03376,1.03186,0.526744,1.06455,1.03461,0.516404,1.03532,1.02063,2.06866,1.04503,1.02693,0.542372
6.665000000,1.03376,1.03186,0.526744,1.06455,1.03461,0.516404,1.03666,1.02133,2.06911,1.04503,1.02693,0.542372
6.725000000,1.03376,1.03186,0.526744,1.06495,1.0348,0.514667,1.03715,1.02159,2.06935,1.04503,1.02693,0.542372
6.805000000,1.03409,1.03203,0.524965,1.06627,1.03553,0.512645,1.03709,1.02154,2.0695,1.04601,1.02752,0.540359
6.865000000,1.03432,1.03221,0.523377,1.06811,1.03652,0.510689,1.03716,1.02159,2.06932,1.04653,1.02783,0.538304
6.945000000,1.03518,1.03276,0.522239,1.07146,1.03844,0.508046,1.038,1.02207,2.06901,1.04769,1.02853,0.536402
7.005000000,1.0374,1.03418,0.51948,1.07393,1.03998,0.506225,1.04015,1.02326,2.06866,1.05057,1.03023,0.532759
7.065000000,1.03957,1.03561,0.517763,1.07604,1.0413,0.505383,1.0433,1.02499,2.06842,1.05358,1.032,0.530196
7.125000000,1.0419,1.0371,0.516471,1.07753,1.0423,0.505449,1.04669,1.02684,2.06834,1.05691,1.03395,0.527875
7.205000000,1.04392,1.03843,0.515939,1.07878,1.04319,0.505888,1.05025,1.02876,2.06839,1.05998,1.03573,0.526497
7.265000000,1.04626,1.03998,0.515959,1.07896,1.04345,0.506771,1.05334,1.03043,2.06856,1.06322,1.03762,0.526159
